# **************************************************************************************
# ThinkEngine Networks 2002
# **************************************************************************************
# Date|Time|Gender|Dialect|Phonetype|File Name|Call NO|Utt. NO|Start Time|End Time|Ortho
# ----+----+------+-------+---------+---------+-------+-------+----------+--------+-----
02.07.2002|10.26.12|male|native|cellphone|00291|008|WUWII00291_008.ulaw|1.730|2.306|technology of Onword is very
02.07.2002|10.26.22|male|native|cellphone|00291|009|WUWII00291_009.ulaw|1.750|2.328|[click] there was a company called Wildfire
02.07.2002|10.26.33|male|native|cellphone|00291|010|WUWII00291_010.ulaw|2.388|3.009|I really will call the Voyager
02.07.2002|11.08.54|male|native|cellphone|00292|000|WUWII00292_000.ulaw|0.474|2.143|Alan [click] Merrone
02.07.2002|11.09.05|male|native|cellphone|00292|001|WUWII00292_001.ulaw|0.593|1.248|Operator
02.07.2002|11.09.12|male|native|cellphone|00292|002|WUWII00292_002.ulaw|0.496|1.240|ThinkEngine
02.07.2002|11.09.19|male|native|cellphone|00292|003|WUWII00292_003.ulaw|0.590|1.241|Onword
02.07.2002|11.09.26|male|native|cellphone|00292|004|WUWII00292_004.ulaw|0.550|1.420|Wildfire
02.07.2002|11.09.33|male|native|cellphone|00292|005|WUWII00292_005.ulaw|0.562|1.138|Voyager
02.07.2002|11.09.52|male|native|cellphone|00292|006|WUWII00292_006.ulaw|3.069|3.791|I'm going to have to call the Operator
02.07.2002|11.10.04|male|native|cellphone|00292|007|WUWII00292_007.ulaw|3.647|4.322|my wife ^Linda works for a compnay called ThinkEngine
02.07.2002|11.10.18|male|native|cellphone|00292|008|WUWII00292_008.ulaw|4.605|5.222|as we are travelling throughout the day we will keep going Onword
02.07.2002|11.10.30|male|native|cellphone|00292|009|WUWII00292_009.ulaw|4.201|5.064|we were coming through ^Montana we ran into a [electronic noise] Wildfire [click]
02.07.2002|11.10.43|male|native|cellphone|00292|010|WUWII00292_010.ulaw|3.222|3.940|travelling across the sea is (( )) called Voyager
02.07.2002|11.12.27|male|native|cellphone|00293|000|WUWII00293_000.ulaw|0.465|1.356|Glen Merrone [clicks]
02.07.2002|11.12.38|male|native|cellphone|00293|001|WUWII00293_001.ulaw|0.266|0.840|Operator
02.07.2002|11.12.45|male|native|cellphone|00293|002|WUWII00293_002.ulaw|0.577|1.167|ThinkEngine
02.07.2002|11.12.52|male|native|cellphone|00293|003|WUWII00293_003.ulaw|0.429|1.170|Onword [click]
02.07.2002|11.12.59|male|native|cellphone|00293|004|WUWII00293_004.ulaw|0.511|1.297|Wildfire {exhale}
02.07.2002|11.13.06|male|native|cellphone|00293|005|WUWII00293_005.ulaw|0.541|1.027|Pager
02.07.2002|11.13.22|male|native|cellphone|00293|006|WUWII00293_006.ulaw|1.745|2.275|I called the Operator
02.07.2002|11.13.31|male|native|cellphone|00293|007|WUWII00293_007.ulaw|0.569|1.253|ThinkEngine_ is a great company
02.07.2002|11.13.40|male|native|cellphone|00293|008|WUWII00293_008.ulaw|0.546|0.989|Onword_ ^Prancer onword ^Dancer
02.07.2002|11.13.49|male|native|cellphone|00293|009|WUWII00293_009.ulaw|0.993|1.774|[static] there's a _Wildfire_ out west
02.07.2002|11.13.58|male|native|cellphone|00293|010|WUWII00293_010.ulaw|0|0|{breath} oh call my pager
02.07.2002|11.16.48|female|native|cellphone|00294|000|WUWII00294_000.ulaw|0.388|1.528|Kristen Merrone
02.07.2002|11.17.00|female|native|cellphone|00294|001|WUWII00294_001.ulaw|0.481|1.165|Operator
02.07.2002|11.17.06|female|native|cellphone|00294|002|WUWII00294_002.ulaw|0.522|1.042|[static] ThinkEngine
02.07.2002|11.17.12|female|native|cellphone|00294|003|WUWII00294_003.ulaw|0.471|1.082|Onword
02.07.2002|11.17.19|female|native|cellphone|00294|004|WUWII00294_004.ulaw|0.409|1.253|Wildfire
02.07.2002|11.17.25|female|native|cellphone|00294|005|WUWII00294_005.ulaw|0.361|0.961|Voyager
02.07.2002|11.17.42|female|native|cellphone|00294|006|WUWII00294_006.ulaw|1.999|2.631|I dialed the Operator
02.07.2002|11.17.53|female|native|cellphone|00294|007|WUWII00294_007.ulaw|2.632|3.234|my aunt works for a company called [click] _ThinkEngine_ {exhale}
02.07.2002|11.18.03|female|native|cellphone|00294|008|WUWII00294_008.ulaw|2.224|2.868|my trip i proceeded Onword
02.07.2002|11.18.13|female|native|cellphone|00294|009|WUWII00294_009.ulaw|1.428|2.250|there was a Wildfire_ in my back yard {exhale}
02.07.2002|11.18.22|female|native|cellphone|00294|010|WUWII00294_010.ulaw|2.007|2.709|[click] the spaceshuttle is named Voyager
02.07.2002|11.20.52|female|native|cellphone|00295|000|WUWII00295_000.ulaw|0.423|1.477|Michelle Merrone {exhale}
02.07.2002|11.21.03|female|native|cellphone|00295|001|WUWII00295_001.ulaw|0.204|0.939|Operator
02.07.2002|11.21.10|female|native|cellphone|00295|002|WUWII00295_002.ulaw|0.587|1.4190|[static] ThinkEngine
02.07.2002|11.21.18|female|native|cellphone|00295|003|WUWII00295_003.ulaw|0.575|1.343|Onword [static]
02.07.2002|11.21.25|female|native|cellphone|00295|004|WUWII00295_004.ulaw|0.536|1.341|[static] Wildfire
02.07.2002|11.21.32|female|native|cellphone|00295|005|WUWII00295_005.ulaw|0.494|1.189|Voyager [static]
02.07.2002|11.21.48|female|native|cellphone|00295|006|WUWII00295_006.ulaw|1.721|2.511|I called the Operator
02.07.2002|11.22.00|female|native|cellphone|00295|007|WUWII00295_007.ulaw|2.490|3.369|my aunt works for a company called ThinkEngine [click]
02.07.2002|11.22.14|female|native|cellphone|00295|008|WUWII00295_008.ulaw|1.061|2.133|I proceeded Onword [static] [clicks]
02.07.2002|11.22.25|female|native|cellphone|00295|009|WUWII00295_009.ulaw|2.120|2.921|there is a wild there is a Wildfire in my back yard
02.07.2002|11.22.34|female|native|cellphone|00295|010|WUWII00295_010.ulaw|2.118|2.828|the spaceshuttle's name was Voyager {exhale}
02.07.2002|11.26.12|female|native|cellphone|00296|000|WUWII00296_000.ulaw|0.487|1.476|[click] Linda Merrone
02.07.2002|11.26.23|female|native|cellphone|00296|001|WUWII00296_001.ulaw|0.610|1.145|[clicks] Operator
02.07.2002|11.26.31|female|native|cellphone|00296|002|WUWII00296_002.ulaw|0.562|1.116|[clicks] ThinkEngine
02.07.2002|11.26.37|female|native|cellphone|00296|003|WUWII00296_003.ulaw|0.458|0.934|Onword
02.07.2002|11.26.44|female|native|cellphone|00296|004|WUWII00296_004.ulaw|0.012|0.672|Wildfire
02.07.2002|11.26.51|female|native|cellphone|00296|005|WUWII00296_005.ulaw|0.473|1.055|Voyager
02.07.2002|11.27.12|female|native|cellphone|00296|006|WUWII00296_006.ulaw|3.777|4.411|[clicks] id- ideally a brief file (( )) Operator [clicks]
02.07.2002|11.27.26|female|native|cellphone|00296|007|WUWII00296_007.ulaw|5.555|6.152|[click] please start speaking only after you hear the beep it's for any reason ThinkEngine
02.07.2002|11.27.40|female|native|cellphone|00296|008|WUWII00296_008.ulaw|6.318|6.815|{breath} if for any reason you had difficulties in accomplishing this task please continue Onword
02.07.2002|11.27.53|female|native|cellphone|00296|009|WUWII00296_009.ulaw|5.978|6.497|for the open question the response please feel free to be as creative as you can Wildfire
02.07.2002|11.28.04|female|native|cellphone|00296|010|WUWII00296_010.ulaw|3.644|4.237|[clicks] please do not barge in speak only after the beep Voyager
02.07.2002|11.28.59|female|native|speakerphone|00297|000|WUWII00297_000.ulaw|0.507|1.571|Linda Merrone [static]
02.07.2002|11.29.10|female|native|speakerphone|00297|001|WUWII00297_001.ulaw|0.249|0.616|-perator [static]
02.07.2002|11.29.17|female|native|speakerphone|00297|002|WUWII00297_002.ulaw|0.000|0.388|-nkEngine [static] 
02.07.2002|11.29.23|female|native|speakerphone|00297|003|WUWII00297_003.ulaw|0.337|0.762|Onword [click] [static]
02.07.2002|11.29.29|female|native|speakerphone|00297|004|WUWII00297_004.ulaw|0.108|0.710|Wild [click] fire [static] 
02.07.2002|11.29.44|female|native|speakerphone|00297|005|WUWII00297_005.ulaw|0.507|1.248|Voyager [static] [typing]
02.07.2002|11.30.11|female|native|speakerphone|00297|006|WUWII00297_006.ulaw|4.251|4.982|his office is at five thirty west one hundred fifth street Operator [static] [typing]
02.07.2002|11.30.24|female|native|speakerphone|00297|007|WUWII00297_007.ulaw|4.471|5.154|take a taxi or by taking subway lines one or nine ThinkEngine [static]
02.07.2002|11.30.37|female|native|speakerphone|00297|008|WUWII00297_008.ulaw|5.377|5.832|[click] note that if from the street level you will smaller elevator [static] Onword [static]
02.07.2002|11.30.53|female|native|speakerphone|00297|009|WUWII00297_009.ulaw|4.486|5.377|and then switch to regular elevators for the eighth floor Wildfire
02.07.2002|11.31.08|female|native|speakerphone|00297|010|WUWII00297_010.ulaw|4.549|5.187|easiest way to get there is by taxi or taking the subway [click] [static] Voyager [static]
02.07.2002|12.39.59|female|native|landlinephone|00298|000|WUWII00298_000.ulaw|0.343|1.276|[click] Linda Merrone [click]
02.07.2002|12.40.12|female|native|landlinephone|00298|001|WUWII00298_001.ulaw|0.400|0.888|Operator [clicks]
02.07.2002|12.40.22|female|native|landlinephone|00298|002|WUWII00298_002.ulaw|0.309|0.902|[click] ThinkEngine [clicks]
02.07.2002|12.40.28|female|native|landlinephone|00298|003|WUWII00298_003.ulaw|0.451|0.900|Onword
02.07.2002|12.40.35|female|native|landlinephone|00298|004|WUWII00298_004.ulaw|0.217|0.869|Wildfire
02.07.2002|12.40.41|female|native|landlinephone|00298|005|WUWII00298_005.ulaw|0.533|1.055|Voyager
02.07.2002|12.41.06|female|native|landlinephone|00298|006|WUWII00298_006.ulaw|7.096|7.655|[click] all the entries in the list should be read or said from the le- least three call environments [click] Operator
02.07.2002|12.41.19|female|native|landlinephone|00298|007|WUWII00298_007.ulaw|6.354|6.965|{breath} ideally of the silence of about a half a second should be preceding each ThinkEngine
02.07.2002|12.41.36|female|native|landlinephone|00298|008|WUWII00298_008.ulaw|5.874|6.344|for the open question response please feel free to be as creative with your answers Onword [clicks]
02.07.2002|12.41.50|female|native|landlinephone|00298|009|WUWII00298_009.ulaw|5.014|5.689|you'll be then asked to repeat a prompted note speak only after a beep Wildfire
02.07.2002|12.42.01|female|native|landlinephone|00298|010|WUWII00298_010.ulaw|3.366|3.943|{breath} finally you will be asked to use the prompted word Voyager
02.07.2002|12.42.46|male|native|cellphone|00299|000|WUWII00299_000.ulaw|0.586|1.975|[click] {breath} Ralph Nordgrin
02.07.2002|12.42.58|male|native|cellphone|00299|001|WUWII00299_001.ulaw|0.558|1.349|[static] Operator [static]
02.07.2002|12.43.20|male|native|cellphone|00299|002|WUWII00299_002.ulaw|0.445|1.761|[static] ThinkEngine [static]
02.07.2002|12.43.26|male|native|cellphone|00299|003|WUWII00299_003.ulaw|0.560|1.206|[static] Onword
02.07.2002|12.43.34|male|native|cellphone|00299|004|WUWII00299_004.ulaw|0.546|1.439|[static] Wildfire
02.07.2002|12.43.42|male|native|cellphone|00299|005|WUWII00299_005.ulaw|0.535|1.088|[static] Voyage-
02.07.2002|12.44.00|male|native|cellphone|00299|006|WUWII00299_006.ulaw|2.540|3.309|{breath} I'm +gonna have to call the Operator [static]
02.07.2002|12.44.11|male|native|cellphone|00299|007|WUWII00299_007.ulaw|2.597|3.472|[static] I'm on my way back to ThinkEngine
02.07.2002|12.44.23|male|native|cellphone|00299|008|WUWII00299_008.ulaw|3.699|4.340|I really like this new technology called Onword
02.07.2002|12.44.36|male|native|cellphone|00299|009|WUWII00299_009.ulaw|3.747|4.757|{breath} one of my best prospects for onword is _Wildfire
02.07.2002|12.44.49|male|native|cellphone|00299|010|WUWII00299_010.ulaw|4.028|5.111|I'm travelling across the country just like a _Voyager
02.07.2002|13.05.04|female|native|landlinephone|00300|000|WUWII00300_000.ulaw|0.079|1.264|Nancy Brock [static]
02.07.2002|13.05.16|female|native|landlinephone|00300|001|WUWII00300_001.ulaw|0.000|0.672|Operator
02.07.2002|13.05.22|female|native|landlinephone|00300|002|WUWII00300_002.ulaw|0.477|1.220|[click] ThinkEngine
02.07.2002|13.05.28|female|native|landlinephone|00300|003|WUWII00300_003.ulaw|0.053|0.274|On-
02.07.2002|13.05.35|female|native|landlinephone|00300|004|WUWII00300_004.ulaw|0.299|0.771|Wild- [static]
02.07.2002|13.05.41|female|native|landlinephone|00300|005|WUWII00300_005.ulaw|0.403|0.951|Voyager [static]
02.07.2002|13.05.58|female|native|landlinephone|00300|006|WUWII00300_006.ulaw|1.701|2.431|who is the Operator
02.07.2002|13.06.08|female|native|landlinephone|00300|007|WUWII00300_007.ulaw|1.849|2.617|I wish I had a _ThinkEngine {exhale}
02.07.2002|13.06.16|female|native|landlinephone|00300|008|WUWII00300_008.ulaw|1.277|1.901|let's go Onword
02.07.2002|13.06.26|female|native|landlinephone|00300|009|WUWII00300_009.ulaw|0.550|1.207|w- W-fire_ is the name of of a song
02.07.2002|13.06.37|female|native|landlinephone|00300|010|WUWII00300_010.ulaw|1.202|1.768|[click] the ^Plymouth _Voyager_ is a car
02.07.2002|14.44.24|female|native|cellphone|00301|000|WUWII00301_000.ulaw|0.581|2.003|{breath} Nancy Rock
02.07.2002|14.44.35|female|native|cellphone|00301|001|WUWII00301_001.ulaw|0.333|1.018|Operator {exhale}
02.07.2002|14.44.42|female|native|cellphone|00301|002|WUWII00301_002.ulaw|0.234|1.061|[static] ThinkEngine
02.07.2002|14.44.50|female|native|cellphone|00301|003|WUWII00301_003.ulaw|0.541|1.193|[click] Onword
02.07.2002|14.45.07|female|native|cellphone|00301|004|WUWII00301_004.ulaw|0.596|1.407|Wildfire
02.07.2002|14.45.14|female|native|cellphone|00301|005|WUWII00301_005.ulaw|0.405|1.107|[click] Voyager
02.07.2002|14.45.30|female|native|cellphone|00301|006|WUWII00301_006.ulaw|1.864|2.457|[click] I am the Operator
02.07.2002|14.45.40|female|native|cellphone|00301|007|WUWII00301_007.ulaw|0|0|do you think with your engine
02.07.2002|14.45.48|female|native|cellphone|00301|008|WUWII00301_008.ulaw|0.590|1.240|-s go Onword {static}
02.07.2002|14.45.59|female|native|cellphone|00301|009|WUWII00301_009.ulaw|0.568|1.379|Wildfire_ is the name of a horse
02.07.2002|14.46.08|female|native|cellphone|00301|010|WUWII00301_010.ulaw|1.065|1.745|^Plymouth _Voyager_ is a car
02.07.2002|14.47.06|female|native|cellphone|00302|000|WUWII00302_000.ulaw|0|0|Nancy R- {static}
02.07.2002|14.47.17|female|native|cellphone|00302|001|WUWII00302_001.ulaw|0.413|1.223|[beep] Operator
02.07.2002|14.47.25|female|native|cellphone|00302|002|WUWII00302_002.ulaw|0.557|1.294|[click] [static] ThinkEngine
02.07.2002|14.47.32|female|native|cellphone|00302|003|WUWII00302_003.ulaw|0.562|1.207|Onword
02.07.2002|14.47.39|female|native|cellphone|00302|004|WUWII00302_004.ulaw|0.522|1.243|Wildfire
02.07.2002|14.47.45|female|native|cellphone|00302|005|WUWII00302_005.ulaw|0.603|1.130|Voyager
02.07.2002|14.48.02|female|native|cellphone|00302|006|WUWII00302_006.ulaw|1.644|2.263|[click] who is the Operator [static]
02.07.2002|14.48.10|female|native|cellphone|00302|007|WUWII00302_007.ulaw|0.978|1.789|[static] do you _ThinkEngine [static]
02.07.2002|14.48.20|female|native|cellphone|00302|008|WUWII00302_008.ulaw|0.890|1.507|she went _Onword {exhale}
02.07.2002|14.48.29|female|native|cellphone|00302|009|WUWII00302_009.ulaw|0.533|1.199|[click] Wildfire_ is [static]
02.07.2002|14.48.38|female|native|cellphone|00302|010|WUWII00302_010.ulaw|0.607|1.129|^Plymouth _Voyager_ is a car
02.07.2002|21.27.19|male|native|cellphone|00303|000|WUWII00303_000.ulaw|0.565|1.337|[static/] Chuck Roter [/static]
02.07.2002|21.27.40|male|native|cellphone|00303|001|WUWII00303_001.ulaw|0.578|1.191|[static/] Operator [/static]
02.07.2002|21.27.47|male|native|cellphone|00303|002|WUWII00303_002.ulaw|0.605|1.163|[static/] ThinkEngine [/static]
02.07.2002|21.27.54|male|native|cellphone|00303|003|WUWII00303_003.ulaw|0.572|1.177|[static/] Onword [/static]
02.07.2002|21.28.02|male|native|cellphone|00303|004|WUWII00303_004.ulaw|0.583|1.265|[static/] Wildfire [/static]
02.07.2002|21.28.08|male|native|cellphone|00303|005|WUWII00303_005.ulaw|0.574|1.058|[static/] Voyager [/static]
02.07.2002|21.28.26|male|native|cellphone|00303|006|WUWII00303_006.ulaw|0|0|[static/] I'm on my way home from ^ThinkEngine Networks Op- [/static]
02.07.2002|21.28.36|male|native|cellphone|00303|007|WUWII00303_007.ulaw|0|0|[static/] I'm on my way home from work -nkEngine [/static]
02.07.2002|21.28.47|male|native|cellphone|00303|008|WUWII00303_008.ulaw|1.865|2.312|[static/] driving ninety west Onword [/static]
02.07.2002|21.28.57|male|native|cellphone|00303|009|WUWII00303_009.ulaw|1.995|2.697|[static/] (( )) -is thing called Wildfire [/static]
02.07.2002|21.29.06|male|native|cellphone|00303|010|WUWII00303_010.ulaw|1.848|2.341|[static/] on my way home Voyager [/static]
02.08.2002|08.00.56|female|native|landlinephone|00304|000|WUWII00304_000.ulaw|0.486|1.373|[click] Andrea Dale
02.08.2002|08.01.08|female|native|landlinephone|00304|001|WUWII00304_001.ulaw|0.337|0.973|Operator
02.08.2002|08.01.14|female|native|landlinephone|00304|002|WUWII00304_002.ulaw|0.455|1.139|[static] ThinkEngine
02.08.2002|08.01.21|female|native|landlinephone|00304|003|WUWII00304_003.ulaw|0.424|0.925|Onword
02.08.2002|08.01.28|female|native|landlinephone|00304|004|WUWII00304_004.ulaw|0.348|1.053|Wildfire
02.08.2002|08.01.34|female|native|landlinephone|00304|005|WUWII00304_005.ulaw|0.424|0.985|Voyager
02.08.2002|08.01.53|female|native|landlinephone|00304|006|WUWII00304_006.ulaw|3.015|3.390|[static] (( )) launches new turnpike authority Operator
02.08.2002|08.02.08|female|native|landlinephone|00304|007|WUWII00304_007.ulaw|0|0|hospital spares the liver program u ^Mass Memorial kee- keeps transplants Onword
02.08.2002|08.02.19|female|native|landlinephone|00304|008|WUWII00304_008.ulaw|0|0|{breath} hospital spares liver program u ^Mass Memorial keeps transplants On-
02.08.2002|08.02.32|female|native|landlinephone|00304|009|WUWII00304_009.ulaw|3.891|4.555|jury awards twenty one million (( )) verdict Wildfire
02.08.2002|08.02.41|female|native|landlinephone|00304|010|WUWII00304_010.ulaw|0.741|1.380|[static] Voyager
ngine
02.08.2002|09.02.31|male|native|cellphone|00305|000|WUWII00305_000.ulaw|0.574|1.978|Ralph Nordgren
02.08.2002|09.02.42|male|native|cellphone|00305|001|WUWII00305_001.ulaw|0.497|1.089|Operator
02.08.2002|09.02.50|male|native|cellphone|00305|002|WUWII00305_002.ulaw|0.502|1.171|ThinkEngine
02.08.2002|09.02.58|male|native|cellphone|00305|003|WUWII00305_003.ulaw|0.595|0.913|Onword
02.08.2002|09.03.05|male|native|cellphone|00305|004|WUWII00305_004.ulaw|0.571|1.279|Wildfire
02.08.2002|09.03.13|male|native|cellphone|00305|005|WUWII00305_005.ulaw|0.485|1.136|Voyager
02.08.2002|09.03.32|male|native|cellphone|00305|006|WUWII00305_006.ulaw|1.395|2.142|Hey Operator please trace call
02.08.2002|09.03.43|male|native|cellphone|00305|007|WUWII00305_007.ulaw|1.009|1.543|Hey _ThinkEn- I'm on my way to work
02.08.2002|09.03.54|male|native|cellphone|00305|008|WUWII00305_008.ulaw|3.043|3.542|Want me to use the wor- sentence with _Onword
02.08.2002|09.04.07|male|native|cellphone|00305|009|WUWII00305_009.ulaw|4.045|4.784| There are a bunch of fires going on but one is a real Wildfire
02.08.2002|09.04.21|male|native|cellphone|00305|010|WUWII00305_010.ulaw|5.401|6.095|Most people that travel long distances are referred to as a Voyager
02.08.2002|09.27.19|female|native|landlinephone|00306|000|WUWII00306_000.ulaw|0.153|1.373|Rebecca Pierson
02.08.2002|09.27.31|female|native|landlinephone|00306|001|WUWII00306_001.ulaw|0.394|1.033|Operator
02.08.2002|09.27.49|female|native|landlinephone|00306|002|WUWII00306_002.ulaw|0.600|1.277|ThinkEngine
02.08.2002|09.27.56|female|native|landlinephone|00306|003|WUWII00306_003.ulaw|0.592|1.053|Onword
02.08.2002|09.28.03|female|native|landlinephone|00306|004|WUWII00306_004.ulaw|0.595|1.197|Wildfire
02.08.2002|09.28.10|female|native|landlinephone|00306|005|WUWII00306_005.ulaw|0.583|1.118|Voyager
02.08.2002|09.28.26|female|native|landlinephone|00306|006|WUWII00306_006.ulaw|1.237|2.423|May I speak to the _Oper-rator plea-
02.08.2002|09.28.37|female|native|landlinephone|00306|007|WUWII00306_007.ulaw|2.280|2.400|I do not know what Think- is
02.08.2002|09.28.49|female|native|landlinephone|00306|008|WUWII00306_008.ulaw|1.967|2.525|I like the song Onword ^Christian soldiers
